10,10,1
0,1,-1
5,4,-1
5,6,1
9.29475663600958,1.6722367768989155,-1
2.683273069951956,5.221413974519456,1
9.816191435058055,8.20252655858317,-1
9.768620850784004,4.555745354327878,-1
7.683271881628048,3.0996364140969845,-1
5.313759449084485,9.44241123236872,1
0.37586488263721907,2.1031868313359103,-1
2.28886041342077,9.292221057815032,1
3.975408979355003,6.453531801634376,1
1.8074500224531709,5.560555599392161,1
8.184254088521946,2.6790222325910653,-1
5.55345991695922,3.4307914084303794,-1
5.933188478470971,4.659822504725717,-1
3.0706632742976216,9.296311162221434,1
6.434894135628713,0.8578802862646717,-1
2.0923211535191877,5.044397844721814,1
7.3555262960669365,8.92545604148356,1
2.1487960805676254,7.450349195693288,1
5.781092776346827,1.5525717949162243,-1
0.05637984648650951,9.093915832190255,1
4.860316272910502,1.7406866859721515,-1
7.708656522894351,1.141283043863719,-1
4.006923887571086,7.64392004948384,1
4.219926385808424,6.463416960139984,1
2.979472934687759,3.814440814333918,-1
6.995272736047738,5.404730610081373,-1
6.306819117746918,7.196170385614012,1
6.212060051430212,5.225488331845551,-1
2.6007588131179227,3.4640680195636877,-1
1.7816714708059855,7.470328738358086,1
5.032394024764855,8.291121320392877,1
5.214281971496303,5.258221222427028,-1
4.777777764334337,3.139892686808108,-1
5.8642637396741195,2.599107459357206,-1
5.344713015620669,1.2319559148977421,-1
8.162821034547816,1.5772741951324232,-1
0.24003134118121605,6.955281473824635,1
5.145886783921031,2.786934823439684,-1
3.822398871277375,4.56485870034414,-1
6.957246134185268,5.80183332646235,-1
8.345019607028775,0.1725778175676218,-1
9.556440388089415,6.206877606827662,-1
2.8307566746191224,8.898452801459285,1
8.937427231399013,1.0983552906972993,-1
5.070139104929098,9.552688944623801,1
7.156447840630765,7.726120118567547,1
5.046563686634239,6.30750221266505,1
1.175929085655697,1.243685199933866,-1
3.0994294718323188,1.0665203457953942,-1
9.20211488058225,0.8284039318428082,-1
3.003437848537034,6.128368037813205,1
6.4934199190712825,6.407672710402844,-1
4.438079481723809,6.399557464340853,1
8.66013673053737,8.640787615633403,1
9.530309489817494,4.29877818989873,-1
8.722708071323376,9.660626195772931,1
1.9487696743172511,0.3749467062380851,-1
9.128416763121503,2.0860769631084395,-1
3.722908112357416,1.5430839470270596,-1
3.1785014919273147,2.523658198244699,-1
2.5306178311473837,5.6902670432093085,1
4.318237384580497,3.889601536169698,-1
1.7882027819015767,5.456304935453317,1
0.5718988638288436,4.8424278894513275,1
7.77999904590521,1.5667175678762324,-1
7.414165627046412,3.5797832968353083,-1
4.8943808692526245,9.760821782782013,1
1.809386192841207,4.980351031334223,1
8.951838325445609,3.7644610306683357,-1
7.407257418491345,7.969346601663586,1
1.4242689581353818,5.896441974776488,1
5.658522530567912,4.637105980590414,-1
8.62273047969096,3.3332663486354743,-1
4.772383401980972,5.836279088656856,1
3.4037504071607905,3.3275115278461853,-1
1.6784560179551122,0.4369654946534274,-1
4.480396405882931,4.599810092968246,-1
7.745335493651016,1.2402049582916408,-1
5.415051822968464,7.060562859511959,1
1.1854425968346483,8.221571048561568,1
1.762726888098246,1.425489335263278,-1
1.0580390863329348,7.29293658563318,1
5.981720511482315,2.2036700299124536,-1
0.7986243750387012,0.7934274374752093,-1
3.901163089794113,3.1423253077298483,-1
1.798081957944786,7.121904118479742,1
7.2774866602348425,9.691758109429108,1
3.6672718576144945,2.191322084027647,-1
4.890977452487441,5.572090979454593,1
1.634988528685194,0.6453472245985603,-1
6.675961955964146,2.2391148291939422,-1
4.377973720493812,2.240759303168306,-1
3.657263848028202,2.163663451472315,-1
1.490249571619191,0.9655992240815303,-1
3.429557065426625,6.604623068429722,1
6.404914395238109,4.995541409945707,-1
1.4709681895520688,4.189930491648335,1
9.644374218990354,4.552684961040411,-1
6.143928623883123,9.46494598307096,1
6.997854449683244,2.957368724121147,-1
4.0043628830089775,7.8846746596623065,1
2.848198157231683,9.868367614033719,1
2.7114307169601393,4.4368701433787,1
4.417925185416215,9.468282296062428,1
2.6818943357611644,6.535123917170975,1
5.813921301924326,6.141721818135126,1
5.410559588699505,3.9020492153626574,-1
2.5933426072438728,2.05720009162221,-1
6.303656897772576,7.577141001071479,1
2.9315748381042273,5.13741830866051,1
7.062907390580957,5.414172942641705,-1
8.243440468031242,5.123256417735693,-1
8.840575948620387,6.173464602012938,-1
1.4269602896832945,1.5480778587698307,-1
6.90145866072577,2.5591326673989045,-1
6.015877038044901,6.694542572854968,1
9.211509981548456,0.8239751055276112,-1
1.035315167873998,6.0081198957084805,1
3.014438910339914,3.7818241183027865,-1
3.301417153795011,2.975610585417715,-1
2.200135002701047,8.59707038077468,1
0.5880862761800287,8.171435503576772,1
3.3364197373057634,6.412230895806154,1
6.988553669974431,2.0717273987739815,-1
1.9358008233686186,6.074959371861565,1
3.399047296318818,8.102938144546538,1
9.859232995931254,5.521495617272345,-1
1.4001814120882738,7.8789568669559396,1
8.320880917153282,6.851165650102268,-1
0.46007183940745766,7.584143425856295,1
2.0763007815210157,7.400534579039164,1
0.8736657502477074,4.129815614638317,1
5.5101795973961165,2.0530883486085285,-1
8.740763502767233,8.8298541361292,1
0.7539635055939087,7.728061891165069,1
8.086508342099508,1.4289364384271086,-1
0.07445617251713887,2.118281210744737,1
8.78310409690673,9.665275867895337,1
4.003850901929092,7.551054534661424,1
7.91499108158681,3.4216011175758556,-1
8.65700216258202,4.109078391178313,-1
6.84120396840862,1.6409830041162377,-1
